institution_id,associated_institution_seq,associated_institution_id,institution_relationship_type_id
4210091840,1,30771326,3
4210125546,1,181190671,4
79619799,11,2799661921,4
1337719021,4,4210125376,1
4210138551,1,4210106799,1
4210089850,1,4210096981,3
4210134125,1,3019204325,3
4210111688,2,3019848993,3
37076085,20,2802295513,1
4210154111,11,4210144844,1
142631665,2,4210103046,1
4210132271,1,4210143637,3
90669466,13,4210123691,1
1320481043,3,153515283,1
4210148309,1,4210129690,3
2801482274,2,64880365,4
4210143131,1,919274803,1
4210157935,1,4210096333,3
8546481,1,4210151528,1
139418187,1,29957033,3
4210102955,1,132053463,4
4210151332,1,4210152181,1
149851306,15,4210103030,1
4210108497,1,4210098056,1
1316158181,1,148314036,4
4210125048,2,154526488,3
134820265,65,4210118429,1
102335020,2,4210129763,1
4210105338,1,4210145551,3
4210126285,1,4210133643,3
4210146983,3,150468666,4
4210087276,1,4210097244,3
2799495847,4,109963312,1
4210130604,1,3141573830,3
328687352,1,4210127756,3
207624831,19,4210115739,1
4210134004,1,4210104184,3
202391551,16,4210099114,1
4210104011,1,84653119,3
158283456,3,4210157481,1
1325846038,1,4210121186,1
4210098324,1,4210092532,3
2799282979,1,110525433,3
134820265,103,4210112570,1
4210094986,2,52357470,3
12449238,1,4210093696,1
4210142724,3,4210138206,1
4210110412,3,4210115972,1
159885104,7,4210109721,1
4210134421,1,4210101867,1
187986737,2,4210149414,1
2802001206,1,102471911,4
4210146438,5,4210089560,1
183067930,10,4210147369,4
4210100820,2,223822909,3
2799584038,1,148314036,4
4210128113,1,4210157296,3
180375564,1,4210126368,1
79238269,1,4210097992,1
4210120960,23,1313323035,3
4210095468,1,288496929,3
4210157777,1,4210126756,1
4210155348,1,4210138834,1
4210088668,67,4210115873,1
4210096427,17,4210144608,1
4210100688,2,198415970,3
55271957,2,4210141490,1
4210104457,1,1302207122,3
119182057,1,4210156626,4
4210138501,81,4210127627,4
134820265,25,4210129140,1
190752583,5,70768539,1
204730241,21,4210086369,1
4210096427,101,4210140000,1
4210113900,2,4210167060,1
4210093777,1,4210112383,3
151823869,16,4210138518,1
4210111303,1,138285227,3
2948728702,3,4210137854,1
4210141537,1,1318325419,3
4210110412,11,4210139971,3
4210087620,3,134560555,3
4210131466,1,4210094122,3
4210154255,2,169173203,3
4210137409,17,4210141618,1
4210101081,3,90669466,3
87048295,9,2800776015,1
2799978770,1,4210125676,1
4210150854,39,4210110823,1
4210109012,1,150744194,4
5023651,16,4210088756,4
4210142652,2,56590836,3
4210111949,1,4210154111,3
2799853345,2,4210128306,3
179420787,77,4210105200,1
1343052199,38,4210093638,1
35440088,1,4210090941,1
4210130891,2,161318765,4
2802539107,3,2802929321,4
2803053305,1,138690464,4
4210150854,38,4210139124,1
4210110488,1,43406934,3
94271068,1,4210149577,3
4210122080,1,4210096427,3
146655781,4,2799272705,4
2800421839,8,1337559098,1
138211613,17,4210092169,1
1326498283,3,4210107641,1
199157343,14,4210088644,1
2802204017,3,4210087604,1
4210143945,1,4210137065,3
874609350,1,4210116847,1
4210117992,1,138211613,3
4210158763,1,4210113028,3
4210118187,1,1285764155,3
2799354074,1,2799506148,3
2801732343,3,91136226,4
177483745,3,4210124956,1
4210143321,1,1306862143,3
4210104197,2,4210136388,3
4210159946,1,41125697,3
84279003,1,66760702,3
140172145,5,75929689,4
4210113629,1,286135121,4
4210153387,1,176337269,3
4210114927,1,146399215,4
1289437631,1,4210122924,3
4210115747,1,4210095849,3
105036370,7,4210127920,1
4210134482,1,19820366,3
4210097768,1,4210153755,3
4210090689,1,4210110881,3
56007636,1,2802070489,4
179420787,30,4210119432,1
4210125072,1,2800481633,3
4210140974,1,4210154156,3
4210094156,1,4210130822,3
2802286613,6,1342547582,1
2801349183,2,153297377,4
4210117406,1,4210158066,3
4210114277,1,4210153160,3
4210114458,1,2802534935,3
2800560132,3,1302444339,3
1336096307,12,1287640093,1
4210146116,1,4210095849,3
4210124779,4,4210143680,1
899992584,1,4210123399,1
4210100248,1,1306339040,3
4210120578,1,4210148025,3
100445878,1,4210137520,1
4210117042,9,4210147235,1
4210166444,22,1306264927,1
160013858,20,4210157426,1
4210151045,1,4210119377,1
173439891,1,4210119508,1
1322918889,2,4210156156,1
4210099252,1,4210096441,3
4210133357,1,4210165260,3
4210112323,1,4210154249,1
66760702,29,170396143,1
4210154136,1,9916479,4
2801711128,1,4210152515,1
4210110833,1,4210123881,1
186335123,1,4210158053,3
4210128300,3,4210086338,1
179420787,22,141953991,1
4210122132,1,1343052199,3
4210148385,7,24354313,4
4210110658,1,92528248,3
4210100454,1,2801270593,1
1297540436,6,4210147244,1
4210091810,8,4210126314,1
155043079,1,142263535,3
3166016001,3,97429440,4
4210131549,1,4210096427,3
4210123361,1,4210112228,3
26359584,1,4210157334,1
134315084,1,37048141,3
2802478169,1,4210155739,3
4210155236,94,4210107272,1
2799889428,1,4210150323,3
4210094110,1,4210120810,3
2801273398,3,162709352,1
197854408,2,4210165689,4
4210099694,2,47508984,4
4210137624,2,4210114803,1
2801067386,1,2802998804,3
4210140216,1,4210130251,3
197888225,1,179420787,3
31746571,16,4210110309,4
4210103291,1,4210098748,3
1310019138,1,4210110432,1
4210090450,2,157725225,3
4210093939,1,3018075036,3
18850439,1,4210136798,3
1289702989,15,181565077,1
4210139293,15,4210105637,1
154526488,18,4210144005,1
1305996414,19,2801798921,1
4210154939,2,4210116501,3
52357470,1,4210094986,1
2799845049,2,13469542,4
4210094922,1,4210148804,1
67900169,1,4210153376,4
4210096333,8,4210161229,1
4210161432,1,4210102902,3
4210092215,1,145311948,3
4210145385,1,2800875313,1
4210094122,3,1320769546,1
1282113950,3,2802660506,1
193170854,1,4210146005,1
216852786,1,4210159893,1
4210109126,1,4210132761,3
122266389,3,2802450327,3
36085230,2,4210116872,1
4210144117,1,4210093708,1
4210099871,1,4210100731,3
4210142315,1,134820265,3
127339247,4,27825529,1
66456633,1,4210145258,1
2799601127,7,2800395511,1
4210097726,1,83519826,4
4210108813,1,4210095322,1
4210141254,1,4923324,3
4210094932,1,4210163156,3
145311948,10,2802697821,4
1174212,11,4210108215,4
4210109316,1,168635309,4
4210137122,2,49451733,3
2800389475,1,64767286,3
90735388,1,2801674040,4
4210138312,1,2800916854,4
4210153265,1,114073160,3
4210148025,22,4210097099,1
4210112357,1,4210124779,3
4210098194,1,1340206300,3
2801798921,1,4210148560,1
1323638106,5,4210142085,1
4210145418,1,4210135984,3
4210166168,3,100532134,3
4210086422,2,160606119,4
2802827176,1,3069719102,1
4210119826,1,1330693074,3
2802599571,1,4210100914,3
889804353,4,4210091347,1
4210160331,1,4210133458,1
5023651,5,4210127971,4
9217761,1,4210129251,1
2800553677,1,5716644,3
170396143,1,66760702,3
2801247003,9,1325620243,1
4210163714,22,4210142361,1
4210087697,1,148366613,4
4210113708,1,4210109172,3
4210163538,1,4210145324,3
4210139942,1,4210097943,1
197809005,1,4210160129,1
29855585,1,4210124897,3
4210120567,1,1332737386,3
4210093322,21,2802697702,1
190497903,4,4210159245,3
2801018919,2,146655781,4
2802096936,21,2802678928,1
1283473643,1,4210112253,1
151295451,6,4210160688,1
56858762,3,4210125789,4
4210162527,2,4210160424,1
2799334681,1,4210104219,1
4210090792,1,118019719,3
4210109381,1,149137203,4
2802251694,1,91221267,3
4210141000,1,1313323035,3
2801954024,1,875825670,3
1320752870,1,2800421839,3
4210133362,1,4210144793,1
1285764155,14,4210162999,1
4210157708,1,43275575,3
2802640282,1,2802096936,3
4210165542,1,4210163714,3
4210128240,1,194604659,3
4210122480,1,4210143444,3
160013858,19,4210160382,1
4210111181,3,2802775644,4
4210104184,11,4210129095,1
71830129,6,4210136926,1
4210149033,1,1342131907,3
4210149092,2,106785703,3
4210141636,1,4210124779,3
4210153265,2,201448948,4
2800313864,1,875825670,3
129902397,6,2799291095,4
96226040,2,4210086276,1
4210161291,1,165468398,3
28046988,4,2799504885,4
4210104071,1,1293129422,3
2801316944,8,4210143228,1
4210117123,1,4210123848,3
138211613,12,4210094924,1
4210091014,3,2801037857,3
1344042128,1,2800766687,1
2800114814,1,4210139337,3
87216513,13,1316844076,4
4210152975,6,918821925,3
4210150662,1,4210126032,3
129708740,2,4210115910,4
4210128306,3,2802546398,1
4210088087,3,24906876,3
4210095849,75,4210128684,1
160013858,1,4210126462,1
2801360556,6,142476485,3
60053951,2,4210135990,1
110525433,104,4210103813,1
4210134770,4,3130945570,3
4210100704,1,1343052199,3
193629610,1,4210163865,4
2801415944,1,4210167175,3
3018134672,2,4210100097,1
190497903,1,4210095849,3
2799535048,9,4210112630,1
4210098529,1,4210093160,3
1334627681,1,4210163724,1
4210143695,1,4210099304,1
68384125,3,4210090249,1
4210144596,1,4210098748,3
4210118924,1,4210117550,3
1294711689,3,2801456533,1
4210105383,2,4210110412,3
4210148268,4,2803026726,4
1330347796,4,1279970786,1
4210141950,14,4210163673,1
4210086519,4,1318430499,1
2799737134,1,1324252669,3
19820366,87,4210163874,1
4210134592,5,144889574,3
4210130290,1,4210113334,3
3129196102,1,4210130322,4
2802204017,8,4210123702,1
39804081,60,4210159731,1
76130692,14,4210137217,4
4210088497,1,67171562,3
19820366,77,4210093645,1
4210098440,3,2801136558,1
4210144791,1,4210098836,3
4210132500,1,2802046543,1
170201317,7,4210153652,4
25974101,5,4210126310,4
1335321130,1,4210127693,1
19820366,137,4210093845,4
4210129229,1,4210129170,3
4210134201,1,4210153126,3
4210145551,27,4210124914,1
1283155146,2,4210115537,1
149758196,1,4210161484,1
4210161096,1,2799542006,3
305386,1,4210135004,3
4210138560,4,4210111367,1
4210145403,1,4210113638,1
4210129700,1,19620478,4
4210111677,4,1289006721,4
4210155509,1,4210162046,1
4210166444,49,4210153851,1
4210095362,1,2800263200,3
4210167072,1,1341412227,3
4210098836,35,4210109170,1
45084792,2,4210133295,1
204722609,5,4210102716,4
108290504,1,4210086137,4
2801269832,2,191240316,4
4210117763,1,151075929,4
4210093088,1,4210109720,3
4210091049,2,97188460,3
4210105748,1,2800136903,3
78329291,1,1303964898,4
1289490764,19,4210142009,1
2802151907,1,2800201399,3
1327163397,19,266997715,1
4210099371,2,4210088668,3
99542240,43,4210154184,1
4210133356,1,4210131465,3
129604602,6,2802384191,4
4210143142,1,4210145409,3
4210087535,1,207624831,3
4210117599,1,4210121491,3
4210159306,1,4210127141,3
34931013,11,4210159183,1
4210162301,1,2800403580,3
2800194297,1,132943300,3
45129253,20,2801138448,4
4210123614,2,51101395,3
55143463,2,4210097265,4
90843659,4,4210120525,1
1286959531,1,1320745970,1
165638839,3,4210112263,1
4210153718,2,4210096802,1
1340206300,3,4210101698,1
145872427,3,2802934949,4
4210115825,1,4210090429,1
151201029,6,4210152303,1
2801752549,10,115228651,3
4210150201,1,4210137451,3
4210161702,3,4210133948,1
4210097839,1,2799808293,3
4210086977,1,4210148025,3
149766970,6,4210104136,4
4210131584,1,202391551,3
4210112503,1,35928602,4
40434647,12,4210126407,1
4210098065,2,177064439,3
1303153112,1,4210138560,3
4210140644,1,4210090791,3
4210105932,1,4210095849,3
4210165961,2,172917736,4
4210155236,70,4210163054,1
4210091279,1,4210130508,1
4210125833,1,203951103,3
4210151307,1,1302444339,3
4210090001,3,102197404,3
4210115279,2,4210101246,1
4210106296,1,43922553,4
4210115196,2,4210142724,3
59897056,1,4210116796,1
126231945,6,78547848,4
4210123595,14,4210162824,1
4210094678,1,4210117401,1
90745801,1,4210108833,1
4210127574,1,4210118502,1
19820366,78,4210165339,1
4210123471,2,3132279224,3
4210105383,4,86175216,3
4210143553,1,4210163267,4
1281027232,2,205783295,4
4210127612,5,4210131414,1
2800409699,1,2801479539,3
4210117924,2,4210117246,1
4210155299,1,4210095301,1
177233841,1,4210119841,1
221377653,1,4210114539,3
2799950915,1,4210089612,3
4210087293,2,100532134,3
20231570,8,4210133846,4
2800136903,8,2800311529,1
4210141466,1,4210137090,1
4210119038,4,4210096640,4
4210107416,1,118019719,3
90344618,26,4210146449,1
1295345811,1,4210140053,3
2800392559,2,56007636,4
134820265,79,4210101901,1
136199984,23,4210092658,4
4210155935,1,179420787,3
139185249,1,4210106236,1
4210089954,1,2802864460,1
4210153928,1,99464096,3
4210114115,7,4210167297,1
4210107757,3,4210136553,1
1336096307,8,4210094720,1
2802659125,1,315704651,3
4210139802,3,4210139971,3
4210145356,1,4210127675,3
8901234,4,4210121775,1
4210129878,1,4210150854,3
1295100079,1,1319689352,3
4210164555,1,4210142507,3
66946132,6,1317227900,3
4210095849,22,169645620,1
4210100193,1,4210108571,3
2799802789,3,12870472,4
165560825,1,4210158832,1
2800418208,1,1282462722,3
4210110908,1,105036370,3
4210161372,1,276601970,3
4210155512,1,24768866,3
4210159550,1,4210138501,4
134560555,26,4210112630,1
4210155236,83,4210133672,1
242743682,1,165779595,3
121934306,12,4210123774,4
4210160510,1,2800555055,3
4210136245,1,118019719,3
60638368,3,4210112097,1
4210160843,1,4210146618,3
178645029,2,4210113899,1
4210139802,2,4210142992,1
874609350,2,4210151816,1
63098007,1,2799272705,4
4210088322,3,70768539,3
1337559098,1,2800421839,3
4210124974,1,4210144267,3
4210093025,2,21491767,3
226431899,18,251397004,4
1326498283,22,4210106479,1
4210111097,1,2803097894,3
2800249764,1,56066814,3
4210097148,1,4210094122,3
19820366,100,4210092495,1
183437572,1,1304256225,3
40434647,8,4210109741,1
2802818602,1,4210141076,1
4210124973,1,4210120960,3
1337719021,21,4210102918,1
865915315,5,4210153566,4
4210162864,1,2801357902,3
4210152746,2,4210091780,3
4210156067,1,4210155236,3
1341412227,5,4210130835,1
4210131802,1,1291425158,3
4210140357,1,37461747,4
31595395,1,4210098205,4
4210147308,1,179420787,3
6750721,1,4210098289,1
2799798094,3,2801403999,1
4210139030,1,2250650973,3
4210161484,4,97188460,3
277688954,7,4210107733,1
4210092187,1,312843336,3
4210089612,5,2801461044,1
166401450,7,2800061738,4
4210161951,2,2802017950,3
1289019353,1,111088046,4
2799601127,1,2799371997,1
4210119250,2,51556381,4
138690464,4,2803053305,4
99712911,1,2802227173,4
4210125843,4,4210110216,1
1306686416,4,4210141916,1
4210094775,2,129877168,3
90978372,1,149766970,4
4210107362,2,70931966,4
4210122282,1,184942183,4
207624831,42,4210129017,1
4210165061,5,19894307,3
4210150315,3,4210156133,1
4210141123,1,1330989302,3
1291425158,1,4210148186,1
145608581,4,4210164554,4
4210130225,1,114073160,3
4210114435,5,113428412,3
4210147263,1,1321296531,3
1340143798,1,4210086577,3
1322597698,6,175771706,1
4210091343,1,24943067,4
69552723,2,2802177084,4
4210115532,1,148314036,4
27825529,1,127339247,3
1286329397,1,4210111045,1
4210102870,1,4210135114,3
4210141577,4,2801948628,1
4210149059,1,141301092,3
40120149,8,4210100268,1
4210124854,1,4210088893,3
1305919966,2,52099693,4
4210124482,1,4210119581,3
1339850787,1,2802286613,3
75380228,1,4210133700,1
1328219102,2,4210131780,1
4210117194,4,82917088,4
4210096427,34,4210165307,1
4210149821,4,4210152789,1
24354313,11,4210119967,4
4210088120,1,4210162587,3
99464096,6,24156275,4
4210120385,1,4210161107,3
39854257,1,4210133125,3
4210135845,1,4210113515,3
4210127033,1,1325886976,3
4210133696,1,37797678,4
112643650,1,4210137867,1
4210128300,24,4210091534,1
4210166408,1,4210135218,1
1314143314,2,4210134061,1
22248866,15,190752583,3
4210164998,1,231211053,1
4210107625,28,4210099576,1
4210099034,2,184999862,3
4210127756,2,1330876588,1
4210129605,1,4210098231,1
151823869,13,4210110025,1
2800748539,1,2802646605,3
2800650120,1,103187081,3
2802209374,1,158708052,4
2800567748,1,46247651,4
2802582725,1,124055696,4
4210153954,3,2799629802,1
103562704,3,4210087439,1
4210104384,2,4210112041,1
2802693690,1,37076085,3
4210163153,1,1330063522,3
34931013,5,4210119147,1
2800516725,1,2801663869,3
43369023,1,127339247,3
19820366,55,4210131870,1
4210140436,1,1330995197,3
4210147999,1,4210167048,3
4210118357,1,4210095851,3
315174041,3,299730958,3
177064439,6,4210112333,1
3018323443,1,4210153807,1
4210089861,1,174354714,3
4923324,54,2800804238,1
4210145362,1,1340206300,3
4210142396,1,4210138501,3
4210143345,1,2801636071,3
4210133362,4,2899451211,1
4210117840,1,154526488,3
4210152314,1,4210100195,3
19820366,93,4210135723,1
1285210727,2,2802239656,1
4210111617,3,4210127615,1
4210089050,1,4210133019,1
4210132714,1,4210117054,3
4210165384,1,147191731,1
2801339556,12,1344042128,1
1327899338,1,2801036362,1
110378019,2,4210144884,4
4210152379,1,166401450,4
63135867,1,2802096936,3
4210089889,1,4210111466,3
70349855,2,4210098226,1
1299501804,2,181547552,4
4210141221,1,134820265,3
102401767,4,2799656382,4
1283621791,3,4210117211,1
4210155236,2,4210111210,1
131077856,12,4210100385,1
4210152696,2,4210106422,1
94396219,1,4210130722,1
4210116575,1,92039509,4
4210127243,1,4210112176,1
103187081,4,4210124175,1
4210135948,1,4210125738,1
4210113899,1,178645029,3
39804081,44,4210119860,1
2801227970,3,4210096084,1
1325808316,1,4210123542,1
1303474014,1,3139952251,3
4210104719,1,4210133790,3
82700718,1,4210087810,1
4210103613,2,177336056,1
4210105244,2,4210094579,1
202391551,34,4210122847,1
4210130664,1,4210153126,3
4210156914,1,4210163684,1
4210088488,11,2799284024,1
19894307,19,4210163339,1
316026823,1,162514690,4
4210115277,1,48430043,3
4210147096,1,4210117143,3
4210112820,1,19820366,3
1283582996,13,4210139938,1
185249246,1,66760702,3
4210093409,1,4210138940,3
4210100295,1,4210116532,3
86501945,2,4210099101,1
74760111,7,4210146185,1
4210138738,1,80251312,3
4210143859,1,165690674,4
4210153460,2,123044942,4
4210156339,1,4210121451,3
4210112439,2,4210119819,3
880818075,1,4210115982,3
1308126019,22,2802992173,1
205747304,12,119865316,4
1281092888,2,32971472,4
2801189931,1,4210098306,3
4210138501,71,4210163526,4
4210126321,1,4210150854,3
4210114445,2,4210151884,1
2803097894,6,4210123058,1
4210106734,1,4210134790,1
4210147936,1,4210167168,3
176337269,7,4210096843,1
4210167040,1,55881946,3
2800701874,3,4210120928,4
4210150854,82,4210139497,1
4210104314,5,2801317995,4
4210109786,1,36234482,4
170201317,5,4210134124,1
4210098988,1,4210104184,3
196829312,2,1342782366,4
4210127194,1,2802152183,3
4210141213,1,4210098836,3
4210092102,1,94396219,3
4210113008,2,4210136791,3
4210111309,3,47508984,4
4210163855,1,2802229882,3
4210141950,22,4210105181,1
4210161870,1,67218396,3
4210103470,1,4210095212,3
1327163397,50,63190737,1
104946051,2,4210135226,4
2799279645,1,2799390153,3
1648549,1,4210100938,1
4210087655,4,4210130982,1
103163165,3,4210132808,1
4210160791,1,4210144108,1
4210119493,1,1341284090,3
4210095490,2,25974101,3
201841394,25,4210114908,1
4210119278,1,4210089493,3
4210127756,13,2828035507,1
2800155786,1,1302211766,3
4210144882,1,91443412,3
2802646605,5,2799849707,1
4210111677,3,2801798517,4
4210098918,1,4210088202,1
4210137141,1,2800277939,3
4210152768,1,1291012402,3
149899117,92,4210106926,1
4210096833,2,56067802,3
16667517,1,31746571,4
4210100404,1,4210116240,3
162096671,1,4210132175,4
4210132349,3,2801453606,3
2799997741,1,4210155611,3
21160419,2,4210138969,1
4210104963,1,4210095849,3
98702875,9,4210141025,1
4210136948,2,141945490,4
4210159245,4,4210148552,1
206046566,1,4210140352,3
2801238018,2,145872427,4
4210136121,2,4210141432,1
4210158127,1,2799691083,3
4210086503,1,885143765,3
80693520,1,4210123647,1
4210140515,1,91656880,4
4210165635,3,48430043,3
40120149,13,1336263701,1
4210148931,1,4210104184,3
177064439,2,4210158426,1
4210132746,2,154264771,1
88694374,2,2800305746,4
4210151464,1,919958821,4
142606810,1,112475681,1
115053289,1,4210164124,1
4210128352,1,4210161779,4
4210133790,6,4210104719,1
4210127098,1,85722119,3
2801584083,2,195460627,4
