concept_id,umls_aui_seq,umls_aui
2908704050,4,A0595304
2909176517,3,A0579441
2910482119,2,A0359913
2908918279,4,A1631468
2910739307,2,A23811090
2910014776,2,A0550411
2908856526,1,A18673788
2909577894,3,A10335600
2909270721,17,A9337009
2910962006,5,A0088643
2909208188,4,A7660420
2909971615,12,A23494225
2908622527,8,A23865731
2909025050,7,A4814109
2909789815,4,A0480553
2910751579,4,A27760126
2910462512,1,A15569837
2908607901,2,A0792720
2910930448,4,A0400334
2909421166,7,A4733002
2908953049,8,A23112855
2910561923,4,A0242703
2910151965,6,A18625511
2909882984,2,A18628954
2909657761,2,A0587103
2908715897,4,A7561081
2909743803,8,A0453666
2909440837,2,A0530811
2910502555,5,A26679122
2910020395,5,A23042642
2909698591,3,A0422076
2910070530,15,A8482041
2910532367,13,A23866189
2909423643,16,A23866146
2908657372,4,A22885317
2909217659,4,A0130453
2908916198,8,A23488537
2909484069,5,A1960227
2908628106,1,A0450107
2910515783,8,A24673156
2909581452,7,A0480168
2909880635,1,A18558776
2909410314,14,A25693109
2910020066,11,A16788038
2909253567,8,A24829930
2909281104,8,A20249545
2908689187,1,A0025478
2910050888,2,A18008727
2909959993,2,A0577419
2909731932,1,A0113996
2908919616,5,A8341033
2909408332,23,A4346047
2909916482,4,A18572000
2909160644,4,A26614519
2909243696,11,A17956415
2911088228,1,A17898558
2909060570,8,A28444424
2909124115,1,A18640761
2909065260,11,A9333473
2909060831,5,A2921796
2908664823,4,A1001032
2909345572,2,A0386936
2911208848,3,A17905108
2909469553,2,A2770538
2909184456,9,A0603085
2908979710,3,A7762061
2909423837,3,A19028593
2909238857,2,A3286848
2911218072,4,A24668002
2910018596,8,A21044504
2910215949,10,A26664506
2909242854,9,A7576483
2909674915,1,A3818873
2908731994,2,A18638055
2909464037,1,A0656747
2910735644,8,A23030309
2909819767,2,A0007691
2909065710,2,A18655790
2909264111,3,A0413887
2911190787,4,A27065883
2909149047,3,A0165051
2911156200,8,A18041991
2910129229,6,A18695782
2909752691,21,A3047715
2909003936,5,A23863783
2910399511,5,A18637562
2908752338,9,A23922502
2909598748,5,A4345559
2910376424,7,A27337912
2911037157,4,A7665707
2909752691,1,A0750619
2908532722,5,A7578280
2910851616,1,A0291769
2909797730,3,A2041633
2908528618,1,A23452522
2908838209,21,A17837396
2908662681,6,A21234616
2908605954,4,A26596586
2909437798,5,A18578930
2910318058,2,A18561879
2910886205,4,A22960564
2910641076,1,A12791462
2909763481,4,A25774683
2909534802,2,A22992532
2910354044,8,A26598919
2910546076,1,A16756220
2909675155,4,A27046667
2909204789,7,A25714859
2909430059,3,A18206067
2910980626,1,A0245643
2909444534,1,A12914194
2910349174,7,A23037792
2909956880,4,A0421212
2908939727,3,A19285419
2909310144,2,A18673794
2909916031,1,A0092945
2908741605,1,A1207544
2909040729,3,A0071121
2908689829,7,A3506969
2909720742,1,A15443807
2910046258,5,A13983595
2909357195,2,A8393029
2909925829,2,A24840099
2909454230,5,A2654973
2910223938,5,A0348309
2911202535,7,A13733701
2909818935,2,A23957809
2908933175,9,A3182131
2909341243,4,A3292230
2910894616,5,A18557024
2910786564,6,A3191189
2909210223,3,A23977136
2910471639,1,A0058100
2910946863,6,A3139935
2909257975,9,A24376587
2909576312,3,A0364486
2909350188,10,A21007073
2910258055,2,A7162343
2909743731,3,A24201047
2909780792,2,A18649851
2910102301,5,A18574381
2908725733,1,A0044692
2910277799,10,A7569984
2909027280,1,A17912446
2910830941,3,A9364742
2909190889,4,A20106191
2908952752,3,A23925699
2910632885,2,A18602393
2910552269,3,A25738669
2908838009,7,A23911168
2908839706,1,A17034529
2909292024,3,A0111701
2909371710,3,A26667578
2909465803,1,A0752438
2910515805,8,A15176112
2908899526,5,A18632511
2909984355,3,A23042663
2909763481,2,A18596099
2910569719,1,A18599882
2910632749,2,A0084760
2910570736,3,A0027703
2909636867,3,A18630300
2909382400,5,A2936917
2910715184,9,A22873731
2910576835,1,A18430852
2910703761,13,A17955696
2909065260,6,A13982148
2909819767,8,A22711017
2910844529,3,A18652957
2908952752,2,A22978392
2908752488,2,A12926382
2908963387,1,A0100521
2909079918,3,A10800506
2909639559,4,A1302915
2909615965,2,A3064796
2911049907,7,A18593419
2909441351,2,A18667530
2910976051,7,A14068153
2910388401,1,A18596873
2909255381,1,A0591123
2910392309,1,A2133193
2909938374,2,A18647447
2908755955,2,A0014711
2909275977,1,A26513042
2909187557,1,A0359763
2909493559,1,A13904862
2910338131,2,A18564492
2909048046,22,A2886984
2911006069,4,A24589555
2908795448,12,A16974105
2909113890,3,A4346334
2910515805,19,A9334148
2910414618,14,A25737091
2909298252,7,A24676919
2910108565,5,A3009334
2908728163,3,A23958559
2911060280,5,A18596093
2910795874,11,A2849175
2910302845,6,A11940794
2909346784,1,A0129012
2910668435,11,A18688414
2908558136,4,A10864207
2910882047,8,A9333550
2908628106,12,A26679975
2908550248,4,A0808661
2909183989,1,A0950285
2910700394,9,A18552698
2908953049,7,A18575453
2908765736,15,A19354604
2910795863,8,A25726328
2908733174,8,A22911025
2910703761,15,A18658705
2909708631,3,A3095794
2909816603,1,A1023899
2910496060,2,A3899360
2908765736,12,A17908498
2910141352,2,A0451658
2910015228,1,A23782570
2909043437,2,A18583434
2908804808,3,A0490016
2909408332,21,A27065593
2910393698,5,A0474510
2910802169,3,A7568788
2911006069,8,A3344445
2908862229,3,A18664685
2909923361,5,A3906571
2910742204,2,A0467865
2910388607,7,A2977902
2909137797,2,A17898543
2910597771,4,A18601533
2908762713,2,A0012795
2908739490,2,A0386832
2910902873,3,A2872924
2908943013,8,A18589687
2909216522,2,A17966928
2910317154,1,A0748458
2910803801,4,A17903885
2909600360,6,A18665607
2910827634,2,A18603830
2910396414,22,A13651960
2910453370,2,A0314398
2910786564,2,A1063689
2910244804,9,A2990250
2910151845,7,A23026236
2909801038,7,A27419320
2909276006,5,A17345348
2910093088,2,A11914068
2910646857,10,A12021480
2909736353,2,A0989392
2910109830,4,A6957716
2908603972,12,A7596258
2909217500,5,A13816564
2908806481,11,A16796917
2909403598,4,A3159091
2910767764,7,A2979481
2911218954,9,A22915784
2910053894,2,A0482924
2910384157,10,A17901729
2910204064,9,A18687082
2909322044,2,A0392206
2909445175,5,A17928166
2910796902,1,A0013467
2910795874,3,A0004229
2909262708,2,A0423020
2910393698,3,A0030010
2910391586,1,A16037760
2910654035,3,A0425707
2909639017,1,A1306498
2909592290,2,A1024557
2910068652,4,A7570217
2908997079,6,A18536122
2910267089,2,A27871622
2910662323,3,A3013325
2908795448,9,A1203257
2909962264,8,A8352424
2911011838,2,A7634725
2909897528,5,A0476257
2909176517,6,A15316569
2909889181,4,A0744129
2910580931,5,A22804262
2908737170,2,A17936142
2910670426,4,A26644392
2909524538,19,A2932253
2910602540,9,A24676522
2910051566,3,A3267781
2908704050,14,A18572101
2911125582,13,A24183300
2910347904,1,A0400339
2910683439,2,A26684126
2911120302,9,A17880020
2909349619,6,A24602930
2909532165,12,A24836901
2909042557,3,A11736074
2910502555,1,A0687532
2909999518,11,A2931750
2908569021,7,A7568799
2909275681,10,A8341880
2910466017,1,A0716602
2910061293,8,A2879871
2910510515,11,A24264788
2910841738,6,A18555863
2909350188,13,A2957406
2909029650,12,A25734272
2910353488,6,A10762001
2910383387,21,A4712599
2909003316,15,A27373262
2910041202,12,A17965336
2908780116,3,A3035535
2909265885,2,A7658481
2910701995,2,A0030980
2909532581,3,A23865354
2908733174,1,A0073005
2908861226,1,A10005107
2909598748,4,A2964651
2909460087,1,A0052759
2910384678,1,A18658133
2910106459,6,A4742496
2908974078,4,A27372802
2908606465,2,A18604281
2909325608,1,A10790014
2910537827,1,A19587479
2908952752,1,A19050075
2910826258,18,A9333799
2909651949,4,A15835050
2908822073,5,A3033509
2909110812,5,A2001218
2908775446,1,A0093140
2909060570,6,A18683752
2908884048,4,A2034139
2908651707,3,A0108689
2910053781,13,A4792639
2908550248,16,A3077937
2910376994,6,A26647005
2909500757,15,A23965403
2909822954,1,A1645019
2908861226,9,A17985393
2909531985,4,A17901866
2911218954,10,A24669184
2908583973,8,A28571155
2908856696,1,A0546211
2910822663,4,A0394477
2909500400,1,A26676911
2910744652,1,A1649275
2909410314,13,A21144189
2910800504,7,A24678145
2910246740,6,A2981169
2909210223,1,A18670120
2908607204,12,A22852874
2908949014,2,A17904490
2908885563,3,A0378152
2911038130,1,A13650481
2909958741,4,A2977926
2910190658,3,A8321065
2909190889,11,A2850171
2910020395,8,A4834880
2910551752,4,A22865995
2910674483,2,A0111931
2910824759,2,A24100152
2909889879,2,A2364933
2908885563,16,A23957300
2909479059,7,A24676887
2910076437,1,A0448181
2911073662,5,A18575384
2909577894,10,A19316615
2908765736,11,A17884203
2910825464,1,A0694144
2909061311,7,A4743200
2910053781,6,A0783030
2910942459,2,A0680969
2910433113,1,A7648352
2910256814,5,A21231839
2910041089,2,A23503176
2908954928,9,A17921156
2908589346,5,A20251763
2908579795,4,A23527703
2910675164,15,A2885910
2908806481,1,A0569636
2909791273,7,A18553024
2910668435,12,A18720387
2910404990,15,A24840520
2908562933,2,A1189892
2911060680,4,A22935689
2909748322,8,A3830698
2910396648,4,A0394274
2909121775,1,A7561643
2908859342,4,A3649332
2909444961,3,A18651596
2910541586,1,A7756708
2911140283,18,A8437654
2910510515,18,A4826196
2910005497,7,A24679519
2909854075,10,A3102981
2910504111,8,A25717942
2910006882,4,A1387346
2911079008,16,A8339841
2908547255,1,A11738886
2909873072,6,A23915755
2909253567,9,A25682314
2909001638,2,A18635084
2910804505,1,A10891475
2910430321,6,A17989976
2910674483,7,A25737071
2910574371,7,A0419204
2910789973,2,A18964100
2909496165,1,A15154575
2909544887,5,A3036781
2908938912,4,A4359531
2909271431,2,A18620724
2909546586,2,A17701261
2910020395,4,A18674947
2909031663,1,A0315324
2909831623,1,A0992859
2910173204,2,A17930896
2910798071,4,A18686497
2910722728,4,A6994467
2909958923,3,A23877672
2909003343,2,A18683188
2908752338,2,A0005944
2910380887,1,A0652543
2910080358,1,A0756669
2909873072,4,A10760493
2910507520,1,A0656279
2908559132,5,A18616152
2909253567,5,A20926668
2910686401,3,A1397394
2908932551,6,A12012663
2909778679,9,A4797524
2909377838,16,A2943509
2910046258,13,A19379208
2908647359,3,A0103554
2909176747,2,A0005456
2909082692,3,A17947353
2910303479,5,A27195641
2910561923,6,A13982641
2911088228,9,A7585513
2908824208,2,A27941367
2908724844,16,A18595319
2908993608,3,A0531611
2910776193,7,A18575200
2909929058,9,A3073119
2909752691,5,A11574986
2910388607,4,A18593412
2910078708,9,A23878584
2910414618,12,A24382421
2909029650,3,A0008374
2909310144,3,A18686114
2909041971,2,A16614499
2910180341,2,A3114794
2910654035,7,A2934917
2908765736,6,A11771212
2909217500,2,A0005280
2909508026,4,A22988216
2911049907,14,A2946717
2909582096,10,A16788111
2909950847,9,A28448718
2909890400,3,A17850541
2910876138,8,A26690973
2910480946,7,A13728836
2909309622,14,A21004480
2909458168,7,A23972557
2910351856,8,A7277639
2910136558,1,A11732315
2908524427,3,A0465641
2910635417,3,A24109256
2908800543,2,A23517928
2910746656,4,A20134436
2909956880,9,A8352512
2910834742,2,A0001744
2910531384,1,A0363733
2909255381,13,A18619324
2910159647,3,A18023815
2908868296,7,A7648733
2910930242,1,A0723778
2908742493,1,A0031624
2909991657,3,A1393349
2910348288,20,A27882981
2910587469,2,A0767807
2910750677,2,A17945894
2909129545,2,A0129833
2909050532,7,A17928263
2911203908,7,A25701453
2908765736,20,A26595443
2909072198,2,A22674855
2909059315,6,A23861732
2908591018,2,A0828272
2909874926,11,A20706800
2909923361,1,A18606473
2908570505,5,A15424225
2909855057,1,A0265278
2908795567,4,A16391269
2911064607,7,A23525264
2908933131,3,A0448786
2909356555,7,A4834045
2910800504,6,A20154012
2910537827,2,A20022202
2910646857,1,A0107107
2910959060,1,A20913269
2911164177,1,A0113710
2910289471,4,A0542216
2909877630,2,A0582489
2909971615,11,A22835512
2909484069,11,A27817359
2909802241,23,A2884640
2908724844,1,A0118524
2909577894,20,A8481704
2910291275,3,A0127971
2910236225,9,A18631115
2908543132,4,A18665803
2909176747,14,A8256537
2910323407,3,A18664266
2909429682,2,A18648737
2908931861,1,A0381332
2910791027,1,A1395766
2908576394,1,A2729649
2911117634,7,A26679082
2908997079,8,A20646659
2908676283,1,A0483676
2910910449,17,A9376262
2910998592,2,A18638458
2909665445,2,A0443554
2910185092,7,A3774212
2911139526,3,A27193645
2908947950,6,A4809072
2910216633,5,A15483732
2910393698,18,A23918570
2909669253,2,A0466387
2909826119,2,A17937533
2909897528,1,A0039468
2908838615,3,A0089491
2908839706,4,A25748879
2910067630,1,A1883644
2910136248,2,A10824633
2909360922,8,A23954718
2910182219,2,A21144427
2910692049,2,A15555915
2910570736,1,A0027701
2908824208,1,A23930794
2911055534,13,A4844909
2908838209,2,A25727708
2909125321,1,A23908093
2910577704,1,A18741306
2909795905,2,A18050417
2909131143,3,A18594673
2909374918,3,A26614838
2910291275,9,A21110328
2910509766,9,A26503706
2910795863,3,A0051832
2909302877,5,A15476064
2908964346,2,A18130738
2908531242,8,A28279489
2911055575,3,A3705138
2909239922,2,A26637593
2910258233,2,A3778355
2910453370,6,A23489128
2909697302,2,A0071540
2910401902,1,A12890010
2909791061,2,A21240159
2909524538,17,A25710365
2909447574,19,A3044848
2909431760,1,A0567921
2910515535,4,A18574457
2911090098,16,A3065218
2911111840,7,A17684141
2910692049,6,A3158280
2911164937,6,A25733793
2909310144,5,A24175230
2910733956,3,A0746015
2909889181,5,A10771406
2909485332,14,A20051302
2909269795,5,A23922262
2910260750,14,A26460418
2908531582,2,A26598915
2909677699,3,A0402915
2910755090,1,A18040696
2909009945,1,A11611598
2908996549,6,A8352117
2910377794,2,A18798202
2911091166,14,A7574213
2910759140,24,A4714224
2911037565,2,A18627638
2911216061,4,A23019832
2911090098,17,A7795230
2909081632,5,A22972555
2908924797,2,A0480972
2909528719,6,A26706746
2909209853,13,A20177523
2910145116,1,A18694058
2910948552,1,A0054741
2910828645,2,A1077410
2910632885,3,A24667747
2910786564,4,A22821903
2910703761,3,A0731673
2909367525,1,A18786950
2908843032,1,A23525269
2909086917,2,A24836700
2908584439,3,A18050418
2910242117,4,A22879730
2909946105,1,A18639745
2908720584,1,A0073706
2910020066,13,A17998455
2910314168,3,A17705240
2910396726,2,A0247892
2911010281,3,A0579046
2910040365,6,A22983075
2909802241,22,A26591825
2911192292,1,A19710495
2909884793,4,A25760652
2908909779,5,A0276067
2909525131,6,A21078014
2910866450,1,A18596374
2910691532,1,A0068874
2910588904,7,A20240831
2909315519,4,A3021708
2909041971,3,A17897785
2909060831,3,A26513272
2911209605,25,A7761764
2909814191,1,A17688120
2910142988,13,A9343946
2910733956,5,A15293558
2910160540,8,A18697758
2909856348,13,A23883390
2910668435,15,A20929014
2910954651,3,A10339368
2910383387,1,A0070790
2909108646,4,A27815182
2909403385,8,A17816216
2908638955,7,A26598898
2909726219,13,A17956401
2910219414,8,A17850832
2909445175,4,A0488418
2911088228,10,A9460319
2908903598,1,A0290289
2909834198,6,A24068418
2911199164,2,A2043018
2909999348,2,A24388039
2908941092,6,A23862541
2909018248,11,A20161574
2908724844,21,A23012360
2909718394,3,A19024199
2910249166,5,A0600223
2909614525,2,A17971103
2909905686,3,A0004757
2910500402,8,A20943011
2909917808,1,A17682197
2909653074,3,A2991769
2909638373,5,A7614987
2909021529,6,A4808285
2909399824,2,A0453376
2910276620,5,A25760603
2911115442,17,A4375425
2910751658,2,A1268473
2909755757,1,A0108432
2910609880,6,A18052900
2910705878,1,A2211763
2910282157,1,A1049913
2910551752,2,A18564835
2909486433,5,A18564282
2909743803,1,A23865627
2909176517,15,A7762513
2911104324,1,A0721924
2910466267,1,A1391636
2909582096,7,A1534349
2909546586,8,A28395865
2911091166,6,A18668786
2910147798,6,A19655669
2909554025,1,A0328274
2908682922,1,A1389456
2909957015,2,A23864986
2909669934,4,A2952947
2910856874,11,A22727331
2909954419,1,A11988949
2910891466,3,A0422108
2909581452,25,A7570840
2909971615,10,A19655363
2910230970,3,A0472947
2910136558,5,A24383119
2909375446,2,A18618083
2908788405,5,A3069643
2908901865,8,A17970607
2908665234,4,A1171838
2910262544,10,A25742628
2910323407,1,A0025313
2911140283,2,A11572374
2910026153,2,A0641205
2910141127,4,A18556287
2909858005,6,A2781578
2909767651,6,A27066366
2910288237,12,A23422896
2908652662,3,A0067062
2909011058,4,A1302912
2910597130,1,A0576280
2909253567,6,A23905766
2909913674,10,A23935129
2910059436,2,A23865976
2909828192,1,A3092136
2909242623,3,A23143053
2909532165,13,A26457571
2911042503,8,A26709766
2910159267,1,A18699463
2909388778,5,A25699275
2909576783,4,A0488258
2911049295,1,A0029067
2909529769,5,A26694767
2908795567,7,A22911940
2910889195,1,A0941202
2909270721,4,A0679920
2910727132,2,A1393670
2911042773,9,A23874570
2911196830,5,A1195279
2908662513,6,A22921325
2910857115,7,A7572007
2909620254,1,A18401263
2911096038,4,A13362559
2910564767,4,A13692918
2909605514,2,A2120178
2909528719,2,A0083304
2909223747,2,A12058619
2908765736,10,A16789503
2909601795,6,A18640247
2909718597,2,A22843924
2911067425,9,A3217956
2909649922,1,A0054464
2910058786,10,A2872023
2910800504,1,A0283131
2909467636,4,A18664460
2909716297,1,A18600422
2908967332,10,A20926692
2909211665,2,A1307947
2909081632,7,A4343878
2910803362,2,A0441046
2910561923,9,A18614372
2909217500,12,A22978922
2910886357,2,A17877932
2910114146,5,A24675286
2911118192,3,A24671244
2911222091,9,A17444794
2910259375,18,A26636785
2909636889,3,A3320671
2909922595,8,A3136119
2911006069,6,A28265593
2909534802,1,A0879275
2910430321,11,A7576024
2908883878,2,A0443329
2908834131,17,A22873718
2908929680,1,A1292363
2910933807,1,A2188589
2910018853,3,A13361484
2909581452,17,A18794256
2909441150,7,A22900783
2908669727,1,A0022444
2909665445,9,A18556366
2910678782,2,A9339759
2910134620,5,A10792448
2910798392,1,A0653186
2909479895,1,A0430153
2910249166,3,A0435715
2909146933,12,A24670911
2909941344,2,A13084721
2909158248,16,A18246372
2909770972,3,A21222479
2909129154,1,A0403450
2910297250,2,A16963294
2910547128,1,A18639582
2910876138,7,A26455625
2909485332,19,A23920926
2910078708,3,A0314704
2909311127,7,A25727093
2910878864,6,A18592863
2910269628,3,A0446124
2908807366,3,A25733888
2910082366,4,A23865198
2910635417,4,A24804703
2910119661,5,A15417198
2910812615,13,A4755041
2908528618,2,A23946864
2910223938,6,A10763790
2909425871,3,A18687059
2909544034,5,A7586639
2910250545,1,A15577058
2909178817,1,A0083916
2910378060,2,A0671059
2911212856,1,A23959859
2909975913,2,A1229051
2909902731,14,A24384109
2908611220,6,A21144985
2910498315,7,A7576033
2909576312,13,A8256843
2911103869,11,A2950522
2909831623,2,A18685607
2908605944,3,A0742383
2909020202,8,A22896540
2909382536,1,A0091594
2910828019,1,A1393087
2910131515,3,A23066069
2910329180,8,A22883967
2911002200,15,A23872764
2910439810,9,A24674682
2909055331,3,A26640038
2910098536,12,A23866313
2910479173,4,A16612770
2910535624,11,A23922453
2910362683,1,A0294216
2910838973,1,A0062013
2909978492,4,A24328908
2910646857,20,A24810067
2909375385,1,A0424910
2910370804,4,A2889858
2909801347,1,A24374887
2911178952,5,A19284223
2910478952,5,A0569763
2910605048,8,A24820425
2910364982,2,A18556965
2910647763,4,A18647040
2909304325,1,A1084568
2909376813,2,A17919182
2909958741,1,A0577315
