work_id,mesh_seq,mesh_descriptor_ui,mesh_qualifier_ui,is_major_topic
1983342951,19,D005260,,0
2888999272,1,D001943,Q000175,1
2104199930,18,D020932,,0
1410498035,1,D016228,Q000096,1
2410193944,6,D013424,,1
3155549599,3,D000328,,0
2428153731,1,D053685,Q000379,1
1990752203,14,D001992,,0
151444543,10,D007223,,0
2000660211,23,D006973,Q000378,0
2083001930,4,D007306,Q000633,1
2005745904,17,D008099,,0
2134080072,3,D019143,,0
2142723998,10,D008170,,0
1989678432,12,D011392,Q000032,0
2103098722,7,D000818,,0
2303455835,1,D006293,Q000379,1
2070471580,8,D003430,,0
241681708,10,D005367,,0
2040010868,16,D009474,,0
2326299629,19,D012643,,0
2412123780,7,D000900,Q000627,0
2897300994,8,D006780,,0
2560562559,20,D012107,Q000706,0
2012088056,12,D013058,,0
3202590956,21,D018414,Q000276,0
2401142328,14,D008297,,0
2037616695,18,D012330,,0
1995478679,7,D055396,Q000494,0
2416208089,9,D004040,Q000378,0
1758472869,5,D016205,,1
2122313127,6,D018048,Q000502,1
1981422500,1,D056885,Q000473,1
3016757769,10,D008171,Q000378,0
2414213102,15,D011506,Q000032,0
4323035658,16,D012333,Q000378,0
1912826757,15,D008875,,0
2399972059,8,D002358,Q000473,0
42959172,1,D004748,Q000378,1
2129665816,6,D002493,,0
2958750780,12,D008661,Q000000981,0
2062342103,17,D016896,,0
2049739813,4,D000284,,0
3042631363,3,D000070780,Q000378,1
2108445835,13,D004363,,0
1970117277,2,D015225,Q000379,1
2279600485,7,D001500,,0
1976080173,4,D000928,,0
2003340497,10,D015703,Q000097,0
2156204225,15,D007004,,0
2030987137,3,D014794,Q000502,1
2112027297,6,D005133,,0
1980423486,15,D012540,,0
1989328736,4,D014511,Q000097,1
1989247145,11,D010450,,0
2534114777,16,D055815,,0
2199449275,9,D002675,,0
2059608014,4,D000328,,0
2162653594,16,D015870,,0
2076392391,2,D047428,Q000737,1
2076235056,14,D011401,,0
2534964598,16,D004817,Q000378,0
2010843040,5,D018118,,0
2142215392,12,D003092,Q000188,0
2983133980,39,D011994,Q000378,0
2801900246,1,D003643,,1
1969707278,19,D011569,,0
2801740406,8,D005260,,0
2110914093,6,D000871,,0
2089929523,24,D013154,,0
2031207009,16,D054798,,0
2058002308,10,D006652,,0
2072792150,7,D015331,,0
2403075892,10,D001181,Q000648,0
1997090627,46,D044004,Q000494,0
1972570385,1,D001369,Q000378,1
2474395193,17,D012307,,0
2974152658,4,D016609,Q000175,1
2137386134,5,D003188,,0
2405020425,2,D000268,,0
2402277658,11,D006350,,0
4378194852,4,D000086402,,1
1993457394,7,D000595,,0
1965299832,11,D006801,,0
2421177644,8,D000818,,0
2891883014,15,D006801,,0
2463031470,1,D005944,Q000494,1
2019709902,15,D009483,,0
2048603185,16,D014442,Q000378,0
2152468419,5,D001706,,0
2031091422,5,D000818,,0
2043168010,24,D017207,,0
1525626036,22,D009638,,0
2051682631,6,D001007,Q000523,0
2413345860,12,D014397,,0
1991202992,28,D051336,Q000187,0
120239018,17,D012401,Q000276,0
2343282549,17,D010587,,0
2153657342,3,D003348,,1
2032692824,39,D018019,Q000037,0
2108843224,2,D008767,Q000633,1
2092021123,4,D005652,,0
2148420784,2,D001087,Q000627,1
2092835827,9,D000328,,0
3038011205,3,D065206,,1
2032767335,4,D008954,,0
2110700525,5,D000208,,0
2025249270,4,D000818,,0
2441605123,2,D015007,Q000276,1
2175703765,4,D012151,Q000193,1
1979946594,8,D001642,,0
2613709389,2,D000327,,0
2018620044,1,D001166,Q000379,1
2027383540,11,D016730,,0
2401926142,5,D004867,,0
2264853099,4,D017615,Q000473,1
128466663,3,D010833,Q000494,1
2114386395,31,D008077,,0
2413198811,25,D063206,Q000378,0
2027553782,13,D013577,,0
2388535174,1,D018014,,1
1973072870,30,D014452,,0
2375829538,31,D014157,Q000235,0
1966809129,3,D015699,Q000737,1
1980076527,30,D012254,Q000627,0
1913094423,30,D010105,Q000235,0
2401931340,2,D007124,,1
1992444765,17,D015428,Q000209,0
2463571155,1,D002095,Q000378,1
2084694430,12,D011499,,0
2078725525,24,D019284,Q000494,0
2998459313,14,D011795,,0
1987230121,8,D005260,,0
2165869212,6,D000208,,0
1531331475,15,D012907,,0
4389135920,5,D011902,,0
2414740778,4,D000818,,0
132882002,11,D004958,Q000097,0
2075217065,12,D015658,Q000401,0
2043745250,10,D002454,,0
2527681716,28,D009131,Q000187,0
2903536667,18,D059952,,0
2890852701,5,D016328,Q000235,1
2535112443,13,D006801,,0
2472715882,4,D015658,Q000188,1
2424931365,2,D000138,Q000097,1
2981417909,17,D010100,,0
2232996661,1,D061067,Q000627,1
2060214885,13,D051381,,0
2410690713,4,D014730,Q000592,1
2172183434,25,D012737,,0
1995263610,19,D005473,,0
4353018861,4,D018533,,0
1487940689,4,D001024,,0
2982301324,1,D005810,,1
2078369365,20,D007459,Q000008,0
2066241156,10,D005260,,0
2144105446,1,D003072,Q000453,1
1989819923,7,D015655,,0
2126840804,8,D004926,,0
2040527256,15,D010766,,0
2067046317,14,D018908,,0
2114529577,16,D005809,,0
2115492850,15,D018757,Q000008,0
4392284201,3,D011485,,0
2142754682,14,D006113,,0
4290333620,7,D006801,,0
2417276550,5,D002681,,0
1967833644,11,D006801,,0
2059090986,15,D015642,Q000295,0
2075414097,12,D020212,Q000209,0
2052423338,9,D000779,,0
2594488303,18,D018345,,0
1937545655,9,D007773,,0
2018030961,13,D006046,,0
2019912712,7,D016362,,0
1966146746,10,D001919,Q000175,0
2422752840,11,D010743,,0
2046202244,2,D007225,,1
2103957162,9,D003599,Q000502,0
2437894904,3,D013896,,1
1999429952,26,D020641,Q000187,0
2081830333,3,D018485,Q000187,1
2109111910,26,D015375,,0
2000822937,4,D012271,Q000138,1
2912405998,13,D000077143,,0
2073088574,3,D048909,,0
3100458008,4,D007442,,0
2250701809,10,D003131,Q000379,0
2559799576,5,D002648,,0
1972566831,12,D016548,,0
2150071467,3,D020529,Q000473,1
2740526411,5,D059002,,0
2417793286,14,D006435,,0
2067535667,6,D006069,Q000635,0
2171677117,7,D018441,,0
2351632427,9,D011157,,0
4243597895,18,D006801,,0
2276540032,24,D008264,Q000378,0
3128715017,21,D014421,,0
2018581368,16,D008581,Q000097,0
2414419455,3,D009132,Q000502,1
1951001137,2,D009369,Q000532,1
1998915966,3,D006493,Q000009,1
2134754654,1,D003106,Q000601,1
2157548298,8,D002470,,0
2153195188,18,D017455,,0
2078228180,1,D001306,Q000254,1
3162400440,13,D012179,,0
2059832015,10,D045222,Q000235,0
2795214216,1,D000485,Q000627,1
2901221619,15,D059630,,0
1971493748,11,D006801,,0
1996867674,6,D027845,Q000737,1
1601632630,13,D011471,,0
2991949054,10,D004567,,0
2153243391,26,D030821,Q000033,0
2169585233,1,D000970,Q000627,1
2055139905,3,D001921,,0
2091789634,45,D014409,Q000235,0
2007339773,8,D005312,Q000166,0
2166016360,20,D015995,,0
2167028319,5,D006801,,0
2075296092,11,D002725,,0
2014028425,22,D009474,,0
2021099529,1,D001197,Q000187,1
2418997828,12,D014182,,0
2421139822,7,D007405,Q000601,0
2118631824,4,D001483,,0
3197046288,3,D000075744,Q000276,1
2410468288,22,D007678,Q000098,0
4383499948,3,D060365,Q000378,0
2094157795,9,D019380,,0
2148743886,32,D012949,,0
2884330695,38,D008049,,0
3122073504,4,D000293,,0
2115930558,4,D007888,Q000235,1
2021813887,7,D016190,,0
2415069859,22,D014357,Q000494,0
2417039668,12,D005750,Q000032,0
1981003897,1,D007591,,1
2929204307,18,D013972,,0
2086404019,1,D009414,Q000378,1
2025759878,1,D004251,,1
1551645101,2,D002338,Q000032,1
2092189519,8,D001169,,0
2909158129,19,D011446,,0
2020526780,4,D014062,Q000473,1
3016388449,22,D008077,Q000378,0
1993578336,17,D011019,Q000382,0
4292481342,2,D004697,,1
2086734514,12,D010235,Q000032,0
2470672595,2,D011796,,1
2060325860,2,D000328,,0
2138597969,3,D028561,Q000737,1
2056875495,18,D013564,,0
2404533317,11,D007182,,0
2081940628,24,D009543,Q000494,0
1985774678,2,D008605,Q000600,1
2090191244,7,D004305,,0
2409369869,19,D008862,Q000187,0
1965476303,1,D013903,Q000266,1
4399739741,3,D002681,Q000453,0
2060868986,11,D015353,,0
2427800137,6,D011183,Q000175,0
1981251860,4,D004869,,0
1981764830,6,D002256,Q000032,0
2964298470,1,D000069977,Q000145,1
1578497680,3,D043322,Q000378,1
1983987691,26,D014599,,0
1974787619,4,D001284,,0
1981877392,11,D006778,,0
1982033038,49,D009443,,0
2404723741,5,D007630,,0
3012213821,33,D013777,Q000627,0
1948711189,17,D011788,,0
2287933159,2,D002552,Q000378,1
2059650073,10,D003454,Q000235,0
2031842885,1,D000433,Q000378,1
2048825076,9,D005583,,0
1965764303,2,D048909,,0
2019202094,1,D001281,Q000453,1
2036495075,15,D007668,Q000201,0
2046057529,12,D011340,,0
2417914604,1,D003299,,1
2418206814,10,D007036,,0
2130974415,19,D001402,,0
1990127162,4,D015337,,0
2019592121,5,D008279,,0
2103853773,11,D009068,,0
1898743823,21,D016178,,0
1987299305,26,D019344,Q000032,0
2098948249,12,D008297,,0
2077400915,16,D010298,,0
1991930831,8,D007680,Q000628,0
2409027059,15,D005260,,0
2166233287,22,D006816,Q000523,0
2078036850,25,D015002,,0
2396357434,3,D010179,Q000201,1
1985660021,23,D011247,,0
4300630418,6,D049673,,0
2008195383,19,D006801,,0
966448287,1,D019645,,1
2142420143,1,D001407,Q000201,1
4300505546,4,D009787,,0
1594238838,11,D000328,,0
2790432824,4,D006801,,0
2009818284,2,D017705,Q000008,1
2115897034,5,D000085,,0
1969602316,7,D005663,,0
2772824541,27,D011960,Q000378,0
2925666171,24,D008264,Q000378,0
2110583929,15,D051379,,0
2319973729,8,D000914,,0
2036013578,2,D000208,,0
2052316630,41,D011485,,0
2409421276,7,D007825,,0
1508829110,3,D051858,Q000378,1
2891226940,2,D006293,,1
2081857103,18,D008297,,0
2013969641,4,D000230,,0
1988757932,9,D000410,,0
4365791050,16,D011183,Q000453,0
2127706491,21,D004305,,0
2112482497,3,D014735,Q000453,1
1988661466,9,D007908,,0
2167845253,15,D004789,Q000187,0
2408190430,5,D000368,,0
1567099747,15,D007434,Q000706,0
1561543213,18,D051379,,0
2109959172,6,D005260,,0
2125466092,16,D015363,,0
1591553888,11,D015012,,0
2026971545,9,D001421,,0
2295263533,6,D001259,,0
2041762779,4,D007700,,0
2409380443,3,D008100,Q000175,1
2078990668,26,D014521,Q000382,0
2099495550,1,D006325,Q000378,1
3214491897,5,D003092,Q000139,0
1571079964,2,D018414,Q000276,1
2012319838,41,D013045,,0
2147621323,31,D009687,,0
1981349516,23,D011446,,0
4281251237,5,D006801,,0
1991326984,12,D016059,Q000502,0
2001795122,14,D004172,,0
2616923195,28,D006207,,0
2008662046,13,D011300,,0
2010945410,5,D013524,,1
2093466245,7,D000818,,0
2022770005,1,D015658,Q000175,1
2124761606,11,D005473,,0
2397768920,24,D013268,,0
2253472925,5,D002648,,0
1967622111,10,D008875,,0
2008243929,13,D011911,,0
2953486181,9,D044783,,0
2433760990,1,D000437,Q000175,1
2411658712,18,D008297,,0
1970627759,14,D005260,,0
2055207670,20,D011379,,0
2469879816,3,D009543,Q000494,1
4302442793,5,D000437,,0
2091630175,15,D006801,,0
2464711736,9,D000293,,0
2783956384,24,D004195,,0
4387472182,2,D009721,,1
4386116413,7,D006801,,0
2471433803,4,D006801,,0
2094397978,20,D010592,,0
2791491907,9,D004937,,0
2575807238,6,D000293,,0
2408445790,6,D004569,,0
2836870219,9,D016877,,0
2070335512,2,D005385,,1
2158776954,11,D006352,,0
2040142254,5,D000375,Q000502,0
2410279737,5,D013274,Q000601,0
3092630022,16,D008875,,0
3130216332,4,D064806,,0
1967298352,1,D001395,Q000032,1
2558895375,8,D003937,,0
1977886476,9,D005399,,0
2067479514,12,D002467,Q000276,0
3090110609,4,D005947,Q000494,1
2917080379,9,D000073888,Q000235,0
2148072458,6,D002446,Q000473,0
1993268411,13,D008080,Q000556,0
2066414130,2,D008279,Q000379,1
1991875187,17,D004847,Q000648,0
2131692180,5,D006293,,0
2418773225,3,D014459,Q000601,1
2061881622,5,D005260,,0
2298993726,7,D005347,Q000166,0
1976074686,20,D005073,Q000502,0
2125725860,1,D000375,Q000235,1
2073906393,3,D002404,,0
2017020125,6,D006801,,0
1971130526,19,D007668,Q000166,0
2110405052,14,D000254,Q000037,0
2421716241,8,D000293,,0
1995265759,2,D065289,,1
4386154834,4,D007249,,0
3194641335,9,D051379,,0
2038606739,3,D000368,,0
2043491171,29,D014572,Q000191,0
2214536049,10,D009928,,0
2418354387,17,D000860,Q000503,0
4400260820,2,D006801,,0
1508345799,17,D008969,,0
6852270,18,D008297,,0
4300194960,6,D006801,,0
4386704756,4,D001315,,0
4284992052,4,D017209,,0
2986654720,4,D003071,Q000502,1
2120297618,4,D001071,,0
1981738549,14,D011485,,0
2460521248,9,D015658,Q000453,0
4230282826,5,D012952,,0
2769207522,11,D010024,Q000473,0
2054105767,34,D014516,Q000401,0
1650540077,3,D007223,,0
2413181262,3,D007223,,0
2409343553,6,D000368,,0
2263425877,28,D016896,,0
2066639809,7,D006847,,0
2043187165,27,D008856,,0
2416252717,22,D007770,,0
99098918,26,D011446,,0
281630358,30,D010849,Q000032,0
2060630120,14,D012042,,0
1592652909,11,D009181,Q000382,0
2007194499,20,D006801,,0
2135009850,17,D005390,,0
2375587331,13,D013045,,0
2164382090,14,D007703,,0
3041340225,10,D018167,,0
2101340279,1,D003924,Q000378,1
2789762688,5,D009885,Q000266,0
1971540151,12,D005500,,0
2076812565,12,D012189,,0
2793749805,10,D002462,Q000378,0
2125739367,5,D003198,,0
4365147362,4,D058873,,0
2094343638,9,D006877,,0
1971687248,5,D006348,,0
2010036789,14,D017712,,0
2029488100,10,D005247,,0
2339255120,16,D020033,Q000096,0
4221056426,2,D012107,,1
2806980860,3,D008386,Q000379,1
2411996517,7,D014481,,0
2032418588,1,D002423,Q000639,1
2406656091,29,D020935,Q000187,0
2048364755,8,D007938,Q000473,0
2171398916,4,D009205,Q000139,1
4297497232,2,D000080545,,1
2064201668,7,D000437,,0
1981616442,7,D007525,,0
2104478597,4,D002648,,0
2052024524,10,D039823,Q000302,0
2780638868,3,D005843,,0
2006391256,1,D000970,Q000097,1
2410161130,4,D011368,,1
1988074218,1,D000079,Q000031,1
2151481787,5,D014779,,1
2341225243,17,D009046,,0
1980147929,4,D009569,Q000494,1
2024125676,12,D013708,Q000175,0
4236097154,3,D007562,Q000635,1
2278365462,10,D040761,Q000493,0
2395442191,3,D004392,Q000139,1
1981030096,21,D017207,,0
2330480883,2,D004926,Q000502,1
2416963694,1,D001022,Q000503,1
2410178151,6,D000255,Q000378,0
2442384204,3,D013211,Q000145,1
1977560314,19,D005727,Q000187,0
2041473008,2,D006304,,1
2041701549,11,D001172,,0
2354792802,23,D051028,,0
2428913657,15,D012221,,0
2098726901,1,D001921,Q000473,1
2417309607,10,D011050,,0
2412208687,17,D007814,,0
4327692893,7,D000975,Q000378,0
1993404029,10,D015233,,0
2883389850,15,D006801,,0
2163390309,11,D006801,,0
2042943718,14,D010100,,0
2110230754,6,D006801,,0
1976687473,1,D004289,Q000033,1
2094127568,13,D005500,,0
2396295567,7,D015906,,0
2020258061,14,D008675,,0
2031822043,17,D019586,Q000473,0
2080184782,10,D005247,,0
2097337353,2,D000013,Q000235,1
2153215959,14,D007755,Q000592,0
2062542120,2,D009206,Q000378,1
2047793863,12,D018891,Q000502,0
139768779,27,D008562,Q000032,0
2951131347,1,D019268,Q000276,1
2903190154,3,D012739,,1
2895319589,16,D011184,,0
2433572930,19,D013577,,0
2000649815,4,D032741,Q000378,1
4289851182,3,D015984,,0
2129556725,4,D016539,Q000473,1
2127966536,17,D004517,,0
2047482418,7,D000842,,0
1988052809,4,D000818,,0
2148944992,6,D014520,,0
2064471722,50,D012997,Q000737,0
2049685486,14,D016291,Q000627,0
2126423643,17,D050197,Q000378,0
2406030355,1,D000431,Q000009,1
2311187909,21,D011233,,0
1638554776,16,D007462,Q000032,0
2042992789,15,D033703,,0
2084197694,18,D047428,,0
2415066502,5,D000077,Q000473,0
2051633750,8,D002352,Q000235,0
2964551286,35,D012128,,0
2160039351,11,D012307,,0
2008714017,19,D008930,,0
1993916129,23,D007211,,0
2413788209,24,D012598,Q000209,0
1527769313,3,D012878,Q000532,1
2095641571,17,D004185,,0
2158591984,5,D005260,,0
1781585010,1,D037421,Q000196,1
3014463111,11,D019998,,0
2076335176,8,D004401,Q000209,0
2061197588,9,D018797,,0
2016469195,20,D047493,,0
2285407168,3,D006801,,0
1965932650,20,D019299,Q000706,0
4298718283,3,D005602,,0
2471789128,10,D002295,Q000473,0
3126341602,1,D000086402,,1
2113260388,30,D008055,Q000096,0
2060392950,21,D009741,Q000193,0
2160760745,28,D011506,Q000235,0
2763403321,23,D012307,,0
4254859448,9,D011471,,0
1968514463,1,D007249,Q000276,1
2149926643,4,D020450,,1
2746840253,3,D004912,Q000502,1
4246299487,24,D006934,Q000150,0
2734582351,11,D014783,,0
2021550800,10,D008297,,0
2000961144,6,D015444,,0
1987047126,16,D007381,Q000235,0
1997577836,18,D005260,,0
1977094501,14,D017288,,0
2059367738,12,D010996,,0
2007693805,9,D000825,Q000201,0
2082346294,11,D007902,,0
2042642747,21,D011919,,0
1992536479,16,D012189,,0
2100140465,17,D014184,,0
2136688144,1,D011701,,1
2409085560,7,D051379,,0
272077919,9,D005260,,0
2020952807,6,D000477,Q000494,0
1988087357,2,D007709,Q000378,1
2091402634,7,D001215,Q000008,0
2765828113,12,D012309,,0
2115029383,16,D004041,Q000008,0
2005566214,20,D014617,,0
2554440934,19,D019737,,0
4389086287,10,D018384,,0
2055840304,8,D014462,,0
4382520185,4,D006801,,0
2561856580,9,D000704,,0
2400304581,8,D006801,,0
1966276823,16,D003577,Q000096,0
1983056948,6,D017276,,0
2162110209,28,D020782,,0
4379208288,8,D056186,,0
2414794764,3,D010344,,1
2149350614,18,D053119,,0
790913356,20,D010766,Q000235,0
2070263135,7,D012938,,1
2045127161,18,D006454,Q000378,0
2020616594,4,D000595,,0
2420566423,5,D012931,,0
2394875556,7,D006801,,0
2405137694,1,D002356,Q000254,1
2462937792,3,D010552,,1
1951014824,1,D003124,Q000295,1
2078382982,20,D008297,,0
2165825359,13,D002490,,0
2004400781,10,D054357,,0
1919203530,21,D010446,,0
2107045714,8,D017109,Q000175,0
2164411210,12,D012189,,0
4313236309,10,D038622,,0
2184653835,3,D005536,Q000276,1
2417525027,2,D007154,,1
2801927229,12,D005938,Q000627,0
2093407987,10,D011471,Q000532,0
2419635473,15,D010783,Q000379,0
2992883892,4,D001152,,1
2012735671,10,D006801,,0
2037595735,11,D008175,,0
1786453013,21,D005472,,0
2278494355,18,D053590,Q000276,0
2080287985,10,D008264,Q000032,0
2490669401,10,D000068258,,0
2028173843,8,D013194,,0
2136870153,2,D014443,Q000031,1
1985606436,8,D003333,Q000821,0
2069878363,3,D008543,Q000096,1
2054551106,3,D040901,Q000379,1
2588362987,5,D000368,,0
1976829670,17,D006467,Q000188,0
2098350085,7,D000223,,0
2004458987,12,D002272,,0
1990635609,26,D016896,,0
2066188816,16,D013059,Q000379,0
2071498408,24,D012621,,0
3147927429,10,D020932,,0
1994902900,18,D011942,Q000187,0
2123923478,6,D005069,,0
2069498206,16,D014481,,0
3089023493,9,D000328,,0
2072420779,5,D015431,,1
2095401259,12,D000628,,0
2312842016,26,D010758,,0
2006730632,9,D008297,,0
1857549717,3,D004508,Q000331,1
2132905650,14,D008575,,0
1993559327,1,D009268,Q000494,1
1992718795,26,D017550,,0
2420739024,9,D008544,,0
2078922201,8,D006863,,0
2333226759,12,D006801,,0
2026403894,22,D001615,Q000097,0
105506951,2,D013662,Q000737,1
2134901584,3,D010818,Q000706,1
2404711431,5,D035703,,1
4210480632,4,D002947,,0
2026947679,14,D004353,,0
2032172596,21,D014594,Q000208,0
2056754957,4,D008881,Q000188,1
2006991042,14,D012275,,0
3045536026,19,D008875,,0
2380611869,3,D020641,,1
2160364423,24,D018515,Q000737,0
3165292372,12,D002658,,0
2157115553,32,D013997,,0
2234132319,3,D003315,Q000473,1
2291745245,3,D007258,Q000706,1
2409231664,8,D008297,,0
2095258608,6,D007668,,0
2015074898,32,D014991,,0
4220701458,3,D001692,,0
3048898688,6,D044822,,0
4242745316,25,D011795,,0
2606439621,17,D051579,,0
2041221704,26,D018613,,0
2439660004,16,D007822,Q000532,0
2051853165,25,D055815,,0
2068226119,6,D002675,,0
1973367009,4,D005368,,0
2050236667,1,D001293,,1
2080078567,3,D008992,Q000382,1
2044979666,1,D018528,Q000235,1
1990567121,7,D000375,Q000378,0
2075289088,3,D000775,,1
3038905581,14,D054625,,0
2415073886,6,D005745,,0
4291214499,5,D003365,,0
2070049849,10,D008297,,0
2149708457,10,D003600,,0
3198258149,16,D008268,Q000503,0
2075494021,4,D018384,,1
2015461503,11,D006023,,0
2406302887,3,D055613,Q000601,1
2076812445,16,D014357,,0
1983217269,8,D008297,,0
1985523033,12,D003921,Q000378,0
2061130469,28,D011950,Q000235,0
2082624798,7,D000804,,0
2774467363,18,D006801,,0
2005017381,35,D010636,Q000737,0
1977882561,3,D000714,Q000145,0
2119740965,1,D004599,,1
2467170342,1,D001759,,1
2581037598,15,D002453,,0
2088064803,5,D000293,,0
2094833231,11,D004890,,0
132581698,8,D006801,,0
2415575940,10,D005244,,0
2969867316,48,D014162,,0
3169187054,3,D016902,Q000032,0
2465322124,6,D000818,,0
2419396592,2,D001522,,1
1887488508,13,D012441,,0
4401716120,5,D006801,,0
2469639006,1,D016470,Q000517,1
1997522327,5,D000163,,0
2611340492,15,D012067,,0
2416212709,15,D003188,Q000737,0
2411122577,24,D011115,,0
2898119701,1,D006291,,1
2018486478,8,D006801,,0
2019408882,6,D000818,,0
2000831376,28,D015260,Q000378,0
2254773795,7,D002291,,0
1992946117,8,D000941,,0
2021995233,5,D005260,,0
1543028606,10,D006801,,0
1971541045,12,D006801,,0
2076633376,17,D011188,,0
2038980170,14,D036681,,0
3149096854,17,D006801,,0
2464902653,3,D011549,Q000276,1
1971248481,15,D009124,Q000378,0
2436694439,7,D000369,,0
2463708776,4,D003456,,0
2073588088,20,D014850,,0
2016598258,12,D017209,,0
2021557764,17,D017705,Q000008,0
2904708351,12,D018454,,0
2911392581,3,D047495,Q000378,1
2921867004,1,D009369,Q000150,1
2049013166,17,D014730,Q000266,0
2031848494,14,D016891,Q000628,0
2093956602,2,D031286,Q000235,1
2102750055,12,D014370,,0
2169650694,10,D008099,,0
1904780876,14,D012769,,0
3006014828,20,D008875,,0
2287075366,6,D005260,,0
2744097803,17,D006735,,0
2471526575,14,D007003,,0
2345604790,1,D015374,,1
2078334525,9,D003430,,0
2113580085,6,D008958,,0
2025443930,7,D044465,,1
2087737932,7,D015032,,0
2003951433,4,D013700,,0
4390614351,4,D004195,,0
2409163223,18,D010051,Q000523,0
1971477029,2,D007405,Q000601,1
1991100471,37,D011987,Q000235,0
1983991779,1,D000393,Q000633,1
2068091355,16,D016207,,0
2064437634,26,D011296,,0
2075416871,1,D001883,Q000523,1
2091665597,9,D005753,Q000473,0
175981775,14,D003902,Q000737,0
2080845450,19,D015999,,0
2766470053,7,D001682,,0
1985601215,10,D002648,,0
4392457179,8,D049268,Q000379,0
