funder_id,alternative_name_seq,alternative_name
4320330826,3,राष्ट्रीय प्रौद्योगिकी संस्थान अगरतला
4320319409,8,"University of Carthage, Tunisia"
4320313967,2,USEK
4320316567,6,"The Masimo Foundation for Ethics, Innovation and Competition in Healthcare"
4320316958,2,The Center of Excellence in Applied Computational Science and Engineering
4320332361,1,U.S. Department of Energy’s (DOE) Office of Environmental Management
4320319070,1,The Oregon Wheat Commission
4320317015,1,Alzheimer's Disease Society
4320333538,1,AWRC
4320314947,2,The Institute of Australian Geographers
4320316694,3,The Kennedy Trust for Rheumatology Research
4320331052,3,Egyptian Nuclear Materials Authority
4320307538,1,BlueCross of Idaho Foundation for Health Inc.
4320321228,1,HNU
4320317918,1,DPAC
4320321741,1,Foundation for Mental Health
4320332558,1,Baxter International Inc
4320315771,2,"WV Department of Arts, Culture and History"
4320337784,4,OAR
4320337426,3,SAMHSA Center for Substance Abuse Treatment
4320307940,5,Nippon Steel
4320338368,14,"FP7 Specific Programme 'People' Implementing the Seventh Framework Programme of the European Community for Research, Technological Development and Demonstration Activities (2007 to 2013)"
4320318017,1,Universitätsspital Bern
4320330347,1,复旦大学 专用集成电路与系统国家重点实验室
4320324199,1,"DID, UACH"
4320316565,2,The Hydrocephalus Association
4320333476,30,Evropský úřad pro boj proti podvodům
4320325209,2,Zhengzhou Tobacco Research Institute of CNTC
4320330602,2,江苏省特色资源开发与药用研究重点实验室
4320324699,2,COMSTECH
4320338260,1,IPK
4320324233,3,Istituto Nanoscienze
4320325077,4,Fondazione FFC
4320308597,5,The William P. Clements Center for Southwest Studies
4320332685,1,Organisation Internationale du Travail
4320335060,1,"Center for Quantum Dynamics, Heidelberg University"
4320323230,2,Xīān Diànzǐ Kējì Dàxué
4320314374,3,FFMW
4320318925,3,The Applebaum Foundation Inc
4320320436,1,ASRF
4320329298,2,Waldemar von Frenckell Foundation
4320311162,2,The Egg Nutrition Center
4320336619,2,南通市科技计划项目
4320314090,1,Oficina de la Política Nacional de Control de Drogas
4320325512,2,武汉轻工大学
4320338359,6,Programa específico 'Cooperación': El espacio
4320331657,2,GC Rieber
4320327500,2,JUST
4320313757,2,SNIFFER
4320326047,2,Government of Styria
4320316653,2,The Science and Public Policy Institute
4320319416,2,CIIRC
4320330317,2,University of the Llanos
4320333319,1,"SECyT, UNC"
4320336216,1,JAS
4320307025,4,NAF
4320337665,8,PROPAGER L'EXCELLENCE ET ÉLARGIR LA PARTICIPATION
4320324608,1,CBMM
4320321598,1,Euro-Mediterranean Center on Climate Change
4320316775,4,"STI Optronics, Inc."
4320335627,2,State Key Lab on Integrated Optoelectronics
4320306564,1,Norfolk Charitable Trust
4320329012,4,MOH
4320337723,2,"University of California, San Diego - School of Medicine"
4320336730,4,"MOE Key Laboratory of Functional Inorganic Material Chemistry, HLJU"
4320315239,2,BSSS
4320309310,2,CDFA
4320320972,2,Royal Melbourne Institute of Technology
4320330908,1,ACMIT Gmbh
4320330986,1,DMTC Limited
4320335827,3,NIHR BRC
4320318984,2,Lithuanian Sports University
4320319783,9,Türk Havacılık Ve Uzay Sanayi Anonim Şirketi
4320317886,2,EveryCat Health
4320306742,1,UALC
4320326985,2,SKLGIE
4320333928,6,"College of Natural Sciences, UT Austin"
4320333048,1,Orange County Community College
4320308724,5,TSGC
4320315154,1,SNH
4320308276,1,OSU
4320329292,2,"Guangdong Research Center for Interfacial Engineering of Functional Materials, SZU"
4320337960,2,NOAA's Global Ocean Monitoring and Observing Program
4320334502,1,UW Bothell
4320321296,1,SWU
4320325835,2,Paris Sciences et Lettres
4320333534,2,Georgia Water Resources Institute
4320316760,1,The Campbell Collaboration
4320307854,4,NACIONES UNIDAS
4320332775,11,U.S.D.A. Food and Nutrition Service
4320334573,3,Vagelos College of Physicians and Surgeons
4320317525,3,Shanghai ACA
4320338061,1,Institut de la santé des Autochtones
4320317990,2,日本心臓リハビリテーション学会
4320309899,1,Aker Solutions
4320318239,1,TWU
4320318010,1,Siegfried Werth Foundation
4320331923,2,Tas Gateway
4320309346,2,VISN 2 Center for Integrated Healthcare
4320335711,3,"Ministry of Education, Research, Culture and Sports of the Generalitat Valenciana"
4320331103,3,兰州文理学院
4320316271,4,RRF
4320312180,1,Cameco Corp.
4320338174,1,National Marine Environmental Monitoring Center of State Oceanic Administration
4320319216,1,JOHAS
4320314634,4,National Association of Orthopaedic Nurses Inc
4320309433,1,NYCEDC
4320318074,4,DZF
4320318227,2,SNI
4320306167,5,The Coleman Foundation
4320311722,1,Wolverhampton Polytechnic
4320307868,2,CF
4320324070,2,MINISTERUL EDUCAȚIEI ȘI CERCETĂRII
4320309652,5,U-M
4320337330,2,The National Institute on Alcohol Abuse and Alcoholism
4320315771,4,"Department of Arts, Culture and History, West Virginia"
4320334375,1,The Bond LSC
4320319695,2,"Theratec, LLC"
4320322474,1,KOPRI
4320330130,1,Clinica Universitaria di Heidelberg
4320328075,2,FUNYDER
4320330846,1,IAVH
4320325601,2,Hand in Hand Institution
4320311981,2,"Magdalen College, Oxford"
4320331955,1,APSA
4320316033,2,NWM
4320332782,7,U.S. Department of Agriculture's Natural Resources Conservation Service
4320308304,1,NJ Commission on Spinal Cord Research
4320337805,1,"NNSA Office of Safety, Infrastructure & Operations"
4320332094,2,EpLink
4320308361,4,Alexia Foundation for World Peace
4320336951,1,GCI
4320308249,2,Kellogg's of Battle Creek
4320320123,1,ARLIS/UK & Ireland
4320328048,4,DHI Rome
4320319493,2,"The Mast Cell Disease Society, Inc"
4320316107,1,The Defence
4320315814,3,SMKSR
4320308192,1,CBP
4320338500,1,U.S. Naval Medical Research Center-Asia
4320328381,2,Hu Xiang Youth Talents
4320308315,2,The American Nurses Foundation
4320312482,1,ANA
4320327650,1,Chiayi Christian Hospital
4320307900,1,Dow Jones & Company
4320337051,1,Faculty of Information and Communication Technology
4320312921,3,THE WILLIAM H. AND MATTIE WATTIS HARRIS FOUNDATION
4320327349,3,Talentum Alapítvány
4320330821,1,AOU itta della Salute e della Scienza di Torino
4320310486,1,UD
4320336534,2,CSIR NLC
4320314913,5,Kim Foundation for the History of Science & Technology in East Asia
4320325185,1,Federal University of Rio Grande do Norte
4320319438,3,June 15 Funds
4320324568,1,EBBS
4320315558,1,ARUP
4320310617,1,Klima+Energiefonds
4320337425,5,Genomics & Precision Health
4320314879,4,The Maxine & Jack Zarrow Family Foundation
4320309977,1,ARA
4320308025,4,"State of California, Department of Transportation"
4320316774,2,GEIRINA
4320314513,2,SIR Fondazione
4320309519,2,Sexual Medicine Society of North America Inc
4320312781,2,MAS
4320321530,1,Shanghai Institutes for Biological Science
4320337395,6,NSF Emerging Frontiers in Research and Innovation
4320318256,7,Office of the RDPB
4320318324,3,CAH
4320310333,3,LA Space Grant
4320326699,4,中华人民共和国公安部
4320316152,6,AUP Peshawar
4320314569,2,RRA
4320337241,4,Academia Sinica's Genomics Research Center
4320333983,2,Light Microscopy Core Facility
4320330926,2,铜陵学院
4320322389,1,State Studies Foundation
4320333554,1,Texas A&M Engineering
4320330054,3,INMOS Corporation
4320313161,2,Canadian Organization of Medical Physicists
4320307852,1,Blue Ribbon Sports
4320307857,1,AfDB
4320331954,3,Society of Architectural Historians Australia & New Zealand
4320336669,1,SNBNCBS
4320323353,3,Sergipe State Research and Innovation Support Foundation
4320323747,1,"The Chugoku Electric Power Co., Inc."
4320332073,1,AESO
4320336313,1,中国医科大学附属盛京医院
4320330452,2,"CAS Key Laboratory of Nano-Bio Interface, SINANO CAS"
4320336761,4,एन.सी.एल.
4320312255,1,BSAVA
4320337775,4,"UMass Amherst Center for Agriculture, Food and the Environment"
4320337688,1,UCLA Anderson School of Management
4320329782,2,HEBUST
4320334350,2,Texas A&M Supercomputing Facility
4320317079,1,NTTU
4320338361,7,Transporte (incluida la aeronáutica)
4320310214,1,Ramón Areces Foundation
4320313728,2,FODQ
4320318947,6,Engineering Research Center for Power Optimization for Electro-Thermal Systems
4320336977,1,CWB
4320310138,1,Columbus Zoo
4320318686,1,GFF
4320317161,2,SeRC
4320309567,1,"Therakos, Inc."
4320329282,3,UNIVGB
4320311584,1,"University of the Pacific, California"
4320311143,1,MVSA
4320309304,3,UJA-Federation
4320337226,3,SNU CBA
4320321169,1,XJTU
4320326107,1,MUST
4320315261,1,CHEORI
4320317633,1,EnTIRE
4320336947,2,Faculty of Pharmaceutical Sciences
4320327340,1,UMT
4320328627,2,Raisio Oyj:n Tutkimussäätiö
4320317892,4,"The GOG Foundation, Inc."
4320319687,5,"Nippon Steel Corporation , Japan"
4320322926,2,UJI
4320318071,4,Kepler University Hospital
4320330906,4,LG Chem Ltd
4320329993,1,"CSIR Structural Engineering Research Centre, Chennai"
4320328600,2,PrecisionBiotics Ltd.
4320333280,1,"AMS, Brown"
4320308621,6,"Esther A. & Joseph Klingenstein Fund, Inc."
4320325347,2,ROSA
4320337167,9,Direktorat Riset & Pengembangan
4320338358,23,SME - Spezifisches Programm 'Kapazitäten': Forschung zugunsten von KMU
4320314128,1,Groupe Pierre Fabre
4320333092,1,Perdue School of Business
4320331178,2,Jewish General Hospital Foundation
4320331232,2,IMHR
4320333282,1,"SOM, JHU"
4320310344,1,SDSU
4320328496,1,Politechnika Świętokrzyska
4320335293,2,DAAD Kairo
4320337379,3,The Office of Behavioral and Social Sciences Research
4320336454,1,MPS/PHY
4320313167,4,THE AMERICAN RADIUM SOCIETY
4320329495,2,جامعة المثنى
4320313973,2,Université Abderrahmane Mira - Bejaia
4320321196,1,Chongju University
4320330795,2,Cancer Research UK Lung Cancer Centre of Excellence
4320329884,1,Key Laboratory of Advanced Energy Storage Materials of Guangdong Province
4320308057,1,WQMP
4320311473,1,CCR
4320329658,1,GC University
4320330936,2,Academic Editing Services
4320323304,1,Gilan University of Medical Sciences
4320306613,2,The Bachmann-Strauss Foundation
4320312725,1,UNR
4320325869,2,AZV ČR
4320331647,1,HS Geisenheim
4320327963,1,NKMU
4320329642,1,Quebec Pain Research Network
4320338272,4,上海交通大学医学院分子医学研究院
4320325168,1,Alma and K. A. Snellman Foundation
4320327921,2,International Association for Open Knowledge and Open Data on Invasive Species
4320337356,7,NIH Fogarty International Center
4320308293,9,The Nuclear Regulatory Commission
4320322765,1,ESO
4320306934,3,The Robert and Joan Dircks Foundation
4320321772,1,l’Institut Fraser
4320322847,7,Youth Innovation Promotion Association CAS
4320310691,4,Innovations in Infectiology Foundation
4320317260,11,SGAYA Cancer Research Fund
4320332318,5,IHR
4320309200,4,DHHS
4320316461,3,Technological University of Panama
4320322724,8,Ministry of Education Government of India
4320334365,1,KLNHF
4320309770,1,HCF
4320336945,7,Hindustan Petroleum Corporation Ltd
4320332361,2,EM
4320323343,2,University of Sassari
4320316178,3,National Institute of Photonics Applied to Cell Biology
4320321813,2,NZO
4320317552,1,上海同济高廷耀环保科技发展基金会
4320308910,1,Paul & Daisy Soros Fellowships for New Americans
4320338338,6,INFRA
4320310648,1,Central Society for Clinical Research
4320334072,2,Cal Poly College of Science & Mathematics
4320336935,4,"DMM, UNIPV"
4320320365,31,SEAE
4320337166,1,NIOT
4320327130,1,IASSA
4320324574,1,Ernst et Lucie Schmidheiny Fondation
4320330342,2,"Shenzhen Key Laboratory for Advanced Quantum Dot Displays and Lighting, SUSTech"
4320321848,2,"Cambridge Commonwealth, European and International Trust"
4320306084,5,USDOE
4320323305,1,Uppsala University Hospital
4320325745,3,University of Lleida
4320333481,2,European Union Internal Security Fund-Police
4320334785,5,NIHR Health Services and Delivery Research Programme
4320324041,2,都灵大学
4320337234,3,University of Nottingham: School of Biosciences
4320327299,1,Ministry of Economy and Transport
4320328150,3,as
4320333222,2,Seidel School of Education and Professional Studies
4320331878,1,PKD Foundation of Australia
4320312528,4,IAFF
4320322322,4,L'université du Roi Abdulaziz
4320319025,2,NC General Assembly
4320325737,1,KUK
4320331224,7,Association Canadienne des Administrateurs et Administratrices de Recherche
4320318166,1,Associazione Gian Franco Lupo
4320314296,2,ACRS
4320326807,2,Skåne University Hospital
4320337035,5,Invasive Fungi Research Center at Mazandaran University of Medical Sciences
4320315217,2,AIA
4320330908,2,ACMIT
4320318715,4,世界先進積體電路股份有限公司
4320307973,1,FedEx Corporation
4320333441,3,CURS
4320317698,1,Institute for Conservation Research San Diego Zoo Global
4320330321,2,고려대학교 경영대학
4320322860,1,University of Veterinary and Pharmaceutical Sciences Brno
4320337167,4,R&D Directorate
4320332278,1,NH Sea Grant
4320318828,1,CAHF
4320320443,1,ARC
4320332526,4,NASA's Neil A. Armstrong Flight Research Center
4320333970,1,CEAS
4320309383,2,MUSC
4320310514,1,DECC
4320337730,3,US Fleet Forces
4320315309,5,Ks. Dept. of Transportation
4320314482,1,GFF
4320335728,4,Center for Research and Instrumentation
4320328351,1,Junta of Castile and León
4320316148,3,S.E.N.
4320318730,1,"Aminex Therapeutics, Inc."
4320332057,6,Institut Pasteur of Tunis
4320310762,1,MSIWF
4320319617,2,Jan Dekker-Stichting
4320330011,1,भा.प्रौ.सं. (का.हि.वि.)
4320307050,3,"The Progeria Research Foundation, Inc."
4320327816,1,FANUC
4320325663,1,SAD
4320313858,1,"ENR, NWT"
4320334507,7,Goizueta Business School
4320332532,1,KTRDC
4320335986,1,KURCA
4320307885,1,The Harry Frank Guggenheim Foundation
4320338165,2,RIVM - Centre for Infectious Disease Control
4320318256,1,ORDPB
4320324055,1,Carstens-Stiftung
4320331721,1,Kenya Marine & Fisheries Research Institute - Mombasa
4320329322,1,BCMSF
4320313517,2,The GAR Foundation
4320333690,1,Community Resilience Center of Excellence
4320321111,1,Saudi Ophthalmology Society
4320335309,3,"Fundação de Apoio ao Ensino, Pesquisa e Assistência do HCFMRP-USP"
4320314032,1,APA
4320306491,2,Smith Richardson Foundation Inc.
4320309500,1,Rensselaer
4320318600,1,Технически университет Габрово
4320318783,1,深圳合成基因组学重点实验室
4320313619,1,CGMH
4320309733,1,Emma and Ernesto Rulfo Association for Medical Genetics
4320322464,1,PNU
4320334311,1,Pittsburgh Center for Evolutionary Biology and Medicine
4320333416,7,Department of Geology & Geophysics Yale University
4320319830,1,इंडियन इंस्टीट्यूट ऑफ साइंस एजुकेशन एंड रिसर्च तिरुवनंतपुरम
4320318270,2,Institute Mines Telecom
4320323484,3,State Administration of TCM
4320323235,1,SFPIO Lorraine
4320311914,1,"Hitachi, Ltd."
4320338321,1,The Institute of Surgical Research
4320322816,3,GXUN
4320318615,1,浙江省哲学社会科学办公室
4320331922,5,GSNSW
4320333524,2,Pennsylvania Water Resources Research Center
4320317526,2,河南中医药大学
4320319100,3,People's Union Rotterdam Foundation
4320328202,1,IIM Calcutta
4320315434,2,Sarepta
4320321323,2,Kkottongnae Hyundo University of Social Welfare
4320308479,8,Association for Research in Vision and Ophthalmology Inc.
4320312099,1,MBG
4320324768,1,Swinburne University of Technology
4320308525,5,"LILLY LIBRARY INDIANA UNIVERSITY, BLOOMINGTON"
4320307364,1,nkf
4320307730,1,The Studio Museum in Harlem
4320325932,2,Drainage Foundation sr
4320329672,3,LATS
4320336895,2,나노종합기술원
4320333257,5,Abbott Nutrition
4320314491,2,The Australian and New Zealand Association for Health Professional Educators
4320321361,1,Sungkyul Christian University
4320332510,4,princeton.edu
